"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 4:35:40 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,spa_01_adjTry3
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,FeedingTime

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
47,1,1,1,1,1,1,1,1,1,1,1,1,1.632181,1,1,1,2,1,1,1,0.6164368,1,0.5283225,1,1,1.106539,1,1.004895,1,0.8445659,1,1,1,1,0.6984155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.819217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,1,1,1,1,1,1,1,1,1,1,1,1,1.633022,1,1,1,2,1,1,1,0.6890543,1,0.5804417,1,1,1.133319,1,1.046594,1,0.8780429,1,1,1,1,0.7588667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.664584,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,1,1,1,1,1,1,1,1,1,1,1,1,1.718134,1,1,1,2,1,1,1,0.8289282,1,0.6937591,1,1,1.218523,1,1.171474,1,0.96785,1,1,1,1,0.8525706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.691352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,1,1,1,1,1,1,1,1,1,1,1,1,1.805578,1,1,1,2,1,1,1,0.9714299,1,0.7924879,1,1,1.292148,1,1.252514,1,1.034551,1,1,1,1,0.9506481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.724169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,1,1,1,1,1,1,1,1,1,1,1,1,1.893801,1,1,1,2,1,1,1,1.10432,1,0.8730243,1,1,1.346643,1,1.296193,1,1.078751,1,1,1,1,1.042647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.64368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,1,1,1,1,1,1,1,1,1,1,1,1,1.980809,1,1,1,2,1,1,1,1.207055,1,0.9273259,1,1,1.377872,1,1.308964,1,1.099713,1,1,1,1,1.116913,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.507535,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1.259109,1,0.9484329,1,1,1.385748,1,1.299512,1,1.100261,1,1,1,1,1.164987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.368942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1.252692,1,0.936493,1,1,1.377386,1,1.280513,1,1.088651,1,1,1,1,1.187598,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.271212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1.210362,1,0.9092773,1,1,1.370683,1,1.26905,1,1.078476,1,1,1,1,1.198109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.258739,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1.169033,1,0.891297,1,1,1.388401,1,1.283028,1,1.085356,1,1,1,1,1.217403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.387747,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
